Year,Month,Day,Hour,temperature_f,wind_speed_mph,wind_bearing_deg,relative_humidity,visibility_miles_max_10,pressure_mb,Value,more_polluted
2014,9,2,2,67.68,0.25,102,0.97,2.65,1010.48,49,0
2014,9,2,5,65.6,3.62,18,0.98,3.12,1009.54,27,0
2014,9,2,8,66.97,2.54,24,0.97,3.24,1010.11,25,0
2014,9,2,11,68.37,3.96,55,0.92,4.96,1010.54,39,0
2014,9,2,14,69.93,4.15,33,0.87,6.73,1010.08,23,0
2014,9,2,17,67.17,5.35,18,0.88,6.93,1010.85,12,1
2014,9,2,20,68.11,7.68,28,0.79,9.32,1011.92,10,1
2014,9,2,23,66,3.04,14,0.89,9.55,1011.9,10,1
2014,9,3,2,61.68,3.79,15,0.91,9.27,1011.45,12,1
2014,9,3,5,59.53,6.44,349,0.92,7.59,1011.35,6,0
2014,9,3,8,68.98,6.48,2,0.71,9.41,1012.39,17,1
2014,9,3,11,78.77,2.48,353,0.41,10,1011.6,8,0
2014,9,3,14,84.16,3.11,157,0.31,10,1008.49,12,1
2014,9,3,17,83.1,9.09,232,0.35,10,1007.18,12,1
2014,9,3,20,76.13,7.15,226,0.47,10,1007.49,21,0
2014,9,3,23,65.29,3.04,246,0.84,10,1006.6,23,0
2014,9,4,2,61.27,0.4,40,0.9,7.81,1006.26,47,0
2014,9,4,5,58.72,2.61,1,0.92,5.52,1005.84,53,0
2014,9,4,8,70.51,2.12,344,0.63,6.24,1006.74,48,0
2014,9,4,11,85.89,5.96,228,0.34,7.81,1006.09,31,0
2014,9,4,14,91.16,7.85,208,0.27,10,1003.95,17,1
2014,9,4,17,88.99,7.26,221,0.34,10,1003.69,35,0
2014,9,4,20,74.1,1.53,86,0.69,9.53,1004.92,60,0
2014,9,4,23,72.59,2.57,88,0.7,8.1,1005.8,60,0
2014,9,5,2,65.64,1.78,62,0.8,6.9,1006.73,74,0
2014,9,5,5,62.9,1.73,91,0.88,4.47,1008.21,70,0
2014,9,5,8,70.71,1.72,54,0.72,5.73,1010.72,93,0
2014,9,5,11,80.55,3.67,146,0.55,6.35,1010.81,109,1
2014,9,5,14,85.24,6.53,182,0.48,6.45,1009.09,74,0
2014,9,5,17,81.45,8.12,136,0.6,6.29,1008.87,70,0
2014,9,5,20,75.56,6.5,145,0.77,4.21,1010.46,155,1
2014,9,5,23,72.88,3.75,149,0.84,2.65,1011.1,148,1
2014,9,6,2,69.78,2.8,103,0.91,1.97,1011.38,152,1
2014,9,6,5,67.68,1.28,97,0.94,1.68,1011.63,139,1
2014,9,6,8,71.05,3.4,53,0.86,2,1012.67,133,1
2014,9,6,11,79.87,1.97,72,0.65,3.03,1012.06,138,1
2014,9,6,14,83.01,6.4,194,0.58,4.55,1009.9,127,1
2014,9,6,17,79.97,6.93,154,0.59,5,1009.39,100,1
2014,9,6,20,75.85,6.29,154,0.73,4.14,1009.69,132,1
2014,9,6,23,75,6.55,153,0.75,3.47,1009,162,1
2014,9,7,2,71.78,2.63,144,0.81,3.29,1008.46,145,1
2014,9,7,5,70.89,2.26,142,0.87,2.5,1008.48,163,1
2014,9,7,8,71.94,2.13,166,0.88,1.32,1008.96,196,0
2014,9,7,11,79.08,3.9,231,0.66,2.21,1008.45,176,1
2014,9,7,14,84.32,6.27,215,0.5,4.48,1006.25,79,0
2014,9,7,17,81.04,4,210,0.62,4.08,1005.64,110,1
2014,9,7,20,72.65,2.79,5,0.79,4.51,1007.56,129,1
2014,9,7,23,73.23,8.17,321,0.78,3.57,1008.4,104,1
2014,9,8,2,63.32,5.67,347,0.69,8.61,1010.08,6,0
2014,9,8,5,60.16,6.65,359,0.61,9.47,1011.42,6,0
2014,9,8,8,70.31,6.25,359,0.41,10,1012.4,7,0
2014,9,8,11,79.74,6.3,14,0.24,10,1011.72,3,0
2014,9,8,14,82.44,1.66,53,0.23,10,1009.34,6,0
2014,9,8,17,78.46,5.05,166,0.33,10,1008.43,15,1
2014,9,8,20,69.56,1.96,206,0.52,10,1009.27,20,0
2014,9,8,23,63.59,1.95,246,0.75,8.1,1009.3,30,0
2014,9,9,2,57.59,1.41,2,0.86,6.46,1009.53,45,0
2014,9,9,5,56.4,1.23,358,0.9,5.89,1010.07,25,0
2014,9,9,8,68.98,2.11,8,0.57,9.03,1011.13,27,0
2014,9,9,11,78.1,2.58,126,0.4,7.81,1011.1,31,0
2014,9,9,14,83.3,6.3,155,0.36,8.24,1009.49,45,0
2014,9,9,17,80.54,7.82,152,0.39,10,1009.09,41,0
2014,9,9,20,72.25,3.12,107,0.61,6.9,1010.41,61,0
2014,9,9,23,69.77,3.71,152,0.61,7.14,1011.7,41,0
2014,9,10,2,62.45,1.39,87,0.91,5.53,1012.38,54,0
2014,9,10,5,62.54,1.68,86,0.85,5.12,1013.18,115,1
2014,9,10,8,70.28,1.75,48,0.68,5.72,1014.94,112,1
2014,9,10,11,78.64,4.1,161,0.54,5.91,1014.98,74,0
2014,9,10,14,81.53,8.23,183,0.4,10,1013.26,30,0
2014,9,10,17,80,8.78,150,0.42,10,1012.8,43,0
2014,9,10,20,73.62,3.64,129,0.61,7.81,1013.46,65,0
2014,9,10,23,70.23,3.85,145,0.69,6.9,1014.6,82,0
2014,9,11,2,65.86,2.01,105,0.78,6.07,1014.4,77,0
2014,9,11,5,65.04,1.25,36,0.8,7.35,1014.27,81,0
2014,9,11,8,70.65,2.12,110,0.66,4.28,1015.05,94,0
2014,9,11,11,76.24,3.33,106,0.6,5.78,1014.12,93,0
2014,9,11,14,77.63,3.82,127,0.57,5.24,1012.89,91,0
2014,9,11,17,76.07,3.86,124,0.62,6.47,1012.54,116,1
2014,9,11,20,68.5,3.82,1,0.82,4.32,1013.74,113,1
2014,9,11,23,68.59,3.13,94,0.88,2.72,1014,121,1
2014,9,12,2,66.81,1.01,299,0.91,1.7,1014.51,147,1
2014,9,12,5,64.83,2.32,276,0.96,1.92,1014.72,60,0
2014,9,12,8,66.21,0.62,77,0.85,4.98,1015.54,59,0
2014,9,12,11,70.21,1.78,38,0.74,5.13,1015.59,68,0
2014,9,12,14,74.47,2.65,185,0.6,6.05,1014.65,45,0
2014,9,12,17,71.98,2.8,105,0.63,6.05,1014.14,54,0
2014,9,12,20,68.9,3.16,155,0.74,6.35,1015.03,58,0
2014,9,12,23,68,1.3,150,0.83,4.64,1015.2,52,0
2014,9,13,2,65.08,1.44,72,0.88,5.73,1015.02,62,0
2014,9,13,5,64.72,2.75,111,0.89,4.3,1014.89,95,0
2014,9,13,8,67.26,1.42,279,0.84,3.56,1015.69,96,0
2014,9,13,11,75.85,7.34,194,0.48,6.94,1015.58,50,0
2014,9,13,14,80.6,7.17,208,0.39,10,1013.57,38,0
2014,9,13,17,78.1,5.96,203,0.47,9.58,1012.74,48,0
2014,9,13,20,73.02,5.1,214,0.55,6.63,1013.58,61,0
2014,9,13,23,64.7,1.78,148,0.87,5,1013.9,74,0
2014,9,14,2,65.43,1.08,37,0.85,3.73,1013.83,75,0
2014,9,14,5,64.9,1.58,24,0.83,3.76,1014.94,95,0
2014,9,14,8,66.74,5.89,358,0.73,5.52,1017.19,63,0
2014,9,14,11,69.81,7.74,17,0.41,8.54,1018.51,11,1
2014,9,14,14,69.84,7.28,19,0.39,9.67,1018.13,11,1
2014,9,14,17,69.99,1.18,9,0.48,9.57,1018.06,10,1
2014,9,14,20,66.95,4.76,56,0.51,7.96,1019.2,34,0
2014,9,14,23,59.47,1.66,45,0.82,5.31,1019,42,0
2014,9,15,2,55.78,3.02,352,0.88,5.74,1019.6,28,0
2014,9,15,5,51.47,5.08,350,0.81,8.9,1020.11,16,1
2014,9,15,8,63.94,6.26,347,0.52,9.18,1020.62,11,1
2014,9,15,11,75.48,6.71,15,0.25,10,1019.99,4,0
2014,9,15,14,80.87,5.7,218,0.17,10,1017.65,8,0
2014,9,15,17,78.48,5.38,218,0.2,10,1016.54,16,1
2014,9,15,20,69.04,6.75,202,0.33,9.57,1017.5,25,0
2014,9,15,23,59.82,2,221,0.59,10,1017.4,30,0
2014,9,16,2,54.15,1.79,59,0.78,7.12,1017.9,53,0
2014,9,16,5,52.62,4.25,357,0.76,5.96,1018.02,18,1
2014,9,16,8,62.84,4.07,355,0.53,8.58,1019.4,20,0
2014,9,16,11,68.01,1.5,113,0.45,8.18,1018.87,22,0
2014,9,16,14,69.77,2.46,123,0.48,5.96,1017.88,69,0
2014,9,16,17,67.81,1.55,114,0.57,6.35,1017.95,93,0
2014,9,16,20,63.4,4.21,189,0.69,6.07,1019.06,56,0
2014,9,16,23,65.65,7.02,236,0.65,5,1019.5,56,0
2014,9,17,2,58.21,0.27,79,0.79,10,1020.18,16,1
2014,9,17,5,57.41,2.83,182,0.74,8.66,1020.08,19,1
2014,9,17,8,61.33,3.82,228,0.66,6.84,1021.67,18,1
2014,9,17,11,66.6,2.05,239,0.6,10,1021.86,44,0
2014,9,17,14,71.11,5.76,174,0.51,6.47,1020.28,60,0
2014,9,17,17,69.67,5.57,160,0.54,10,1019.95,35,0
2014,9,17,20,64.78,5.67,225,0.65,6.01,1021.26,49,0
2014,9,17,23,57.47,1.74,208,0.91,4.14,1021.6,56,0
2014,9,18,2,53.71,1.97,355,0.95,3.61,1021.74,99,0
2014,9,18,5,52.49,6.56,356,0.93,3.63,1021.42,97,0
2014,9,18,8,62.48,4.66,334,0.71,4.56,1022.08,119,1
2014,9,18,11,73.5,1.26,13,0.47,8.15,1021.12,67,0
2014,9,18,14,80.68,4.46,174,0.23,5.63,1018.22,41,0
2014,9,18,17,77.79,6.88,158,0.29,10,1016.82,27,0
2014,9,18,20,64.69,1.96,183,0.59,6.46,1017.64,51,0
2014,9,18,23,64.47,3.89,191,0.65,3.72,1017,59,0
2014,9,19,2,55.7,1.15,73,0.85,5.52,1015.43,84,0
2014,9,19,5,55.09,0.98,83,0.86,5.32,1014.54,106,1
2014,9,19,8,61.41,3.58,187,0.79,3.9,1014.52,121,1
2014,9,19,11,71.53,4.51,153,0.6,4.62,1013.2,118,1
2014,9,19,14,75.47,6.16,150,0.5,6.06,1009.99,67,0
2014,9,19,17,72.34,6.87,190,0.61,6,1008.86,53,0
2014,9,19,20,65.56,2.89,166,0.84,3.81,1010.74,105,1
2014,9,19,23,64.7,1.31,54,0.87,2.69,1010.4,144,1
2014,9,20,2,62.38,2.38,352,0.9,2.33,1009.62,142,1
2014,9,20,5,62.05,2.1,354,0.94,2.33,1009.61,128,1
2014,9,20,8,65.46,2.16,11,0.86,2.25,1010.94,123,1
2014,9,20,11,72.86,3.1,87,0.67,3.03,1010.96,115,1
2014,9,20,14,79.07,4.24,261,0.46,4.43,1008.95,89,0
2014,9,20,17,76.38,1.79,219,0.54,4.83,1008.67,140,1
2014,9,20,20,66.77,1.66,106,0.77,4.76,1011.19,180,1
2014,9,20,23,67.77,6.33,138,0.87,2.58,1013,229,0
2014,9,21,2,63.58,4.51,107,0.75,4.88,1014.81,133,1
2014,9,21,5,61.16,2.53,26,0.81,5.3,1016.18,80,0
2014,9,21,8,64.7,3.05,120,0.69,4.85,1017.81,63,0
2014,9,21,11,72.18,4.25,77,0.57,7.64,1018.03,67,0
2014,9,21,14,74.83,5.59,110,0.61,5.38,1016.27,88,0
2014,9,21,17,72.68,6.98,145,0.65,4.87,1016.26,93,0
2014,9,21,20,69.05,4.29,155,0.79,4.09,1018.08,82,0
2014,9,21,23,69.77,6.59,128,0.74,3.87,1018.5,75,0
2014,9,22,2,66.44,1.73,79,0.85,4.07,1018.7,80,0
2014,9,22,5,66.13,2.98,91,0.83,3.79,1018.33,89,0
2014,9,22,8,66.79,1.77,70,0.85,3.18,1019.4,118,1
2014,9,22,11,70.91,3.43,100,0.75,3.49,1018.9,127,1
2014,9,22,14,71.5,1.25,101,0.74,3.29,1017.04,133,1
2014,9,22,17,68.82,2.42,46,0.84,2.64,1016.65,107,1
2014,9,22,20,66.14,5.11,1,0.91,2.03,1018.28,119,1
2014,9,22,23,66.47,3.85,5,0.93,1.52,1018.3,123,1
2014,9,23,2,64.68,3.52,345,0.93,2.26,1018.09,96,0
2014,9,23,5,62.89,5.42,347,0.97,2.62,1017.8,81,0
2014,9,23,8,63.07,6.71,5,0.91,3.67,1018.67,45,0
2014,9,23,11,63.57,6.53,23,0.89,4.43,1018.65,36,0
2014,9,23,14,64.03,3.86,36,0.89,3.88,1017.04,27,0
2014,9,23,17,63.54,2.75,42,0.94,2.6,1016.31,42,0
2014,9,23,20,62.52,4.72,95,0.97,2.72,1016.45,75,0
2014,9,23,23,63.35,2.21,152,0.92,2.57,1016.6,50,0
2014,9,24,2,62.16,2.22,74,0.93,3.39,1016.68,46,0
2014,9,24,5,61.82,3.89,359,0.93,4.35,1016.68,9,0
2014,9,24,8,62.71,5.57,50,0.87,5.76,1017.74,22,0
2014,9,24,11,69.73,3.51,3,0.67,8.85,1017.3,14,1
2014,9,24,14,74.7,1.26,20,0.52,9.11,1015.17,11,1
2014,9,24,17,71.53,4.53,169,0.6,9.16,1014.91,31,0
2014,9,24,20,64.51,2.78,161,0.81,8.26,1016.51,61,0
2014,9,24,23,63,1.97,203,0.92,3.72,1017.1,111,1
2014,9,25,2,57.22,3.11,81,0.97,4.11,1017.24,89,0
2014,9,25,5,55.17,1.46,63,0.98,3.56,1017.18,103,1
2014,9,25,8,61.47,1.29,65,0.94,2.93,1018.77,121,1
2014,9,25,11,68.22,4.59,139,0.76,4.18,1018.13,148,1
2014,9,25,14,71.53,4.73,178,0.68,4.64,1015.91,159,1
2014,9,25,17,69.99,5.43,137,0.72,4.49,1014.32,128,1
2014,9,25,20,65.36,2.8,122,0.85,3.39,1014.42,157,1
2014,9,25,23,65.77,6.99,169,0.85,2.96,1014,60,0
2014,9,26,2,63.06,5.77,171,0.89,3.61,1013.26,87,0
2014,9,26,5,62.51,4.8,149,0.9,2.92,1011.87,107,1
2014,9,26,8,63.98,8.15,142,0.86,2.56,1011.32,121,1
2014,9,26,11,68.37,4.21,171,0.76,2.52,1010.66,123,1
2014,9,26,14,72.55,6.93,194,0.69,2.75,1008.39,155,1
2014,9,26,17,70.23,4.08,358,0.74,3.13,1009.35,203,0
2014,9,26,20,64.05,2.37,358,0.83,3.15,1011.45,196,0
2014,9,26,23,63.35,8.13,351,0.93,1.77,1012.1,119,1
2014,9,27,2,58.91,3.43,9,0.9,4.72,1014.1,9,0
2014,9,27,5,55.05,3.6,348,0.93,4.78,1015.94,43,0
2014,9,27,8,63.61,6.07,26,0.65,5.83,1018.13,26,0
2014,9,27,11,72.98,5.5,55,0.37,10,1018.15,10,1
2014,9,27,14,75.79,1.36,58,0.31,10,1015.48,10,1
2014,9,27,17,71.83,2.9,158,0.43,10,1015.16,22,0
2014,9,27,20,63.01,1.4,70,0.71,9.81,1016.58,52,0
2014,9,27,23,61.35,1.77,50,0.81,4.4,1016.9,77,0
2014,9,28,2,58.44,1.67,46,0.86,5.13,1017.13,66,0
2014,9,28,5,58.02,1.72,38,0.85,3.95,1016.84,58,0
2014,9,28,8,61.82,3.5,15,0.76,3.86,1017.77,71,0
2014,9,28,11,68.16,4.68,103,0.69,5.68,1017.38,98,0
2014,9,28,14,72.46,6.61,186,0.54,6.45,1015.1,62,0
2014,9,28,17,69.52,4.66,155,0.66,7.18,1014.54,46,0
2014,9,28,20,64.04,3.92,152,0.85,7.08,1015.01,51,0
2014,9,28,23,60.05,2.23,200,0.97,4.4,1014,75,0
2014,9,29,2,57.66,1.43,270,0.95,2.33,1014.09,105,1
2014,9,29,5,56.93,1.15,1,0.97,2.16,1013.83,103,1
2014,9,29,8,63.77,4.7,344,0.77,4.39,1016.97,99,0
2014,9,29,11,71.64,13.26,10,0.41,5.07,1019.43,17,1
2014,9,29,14,69.76,7.79,38,0.37,9.17,1020.05,10,1
2014,9,29,17,65.31,5.96,49,0.32,9.58,1021.47,12,1
2014,9,29,20,57.4,4.26,88,0.49,10,1025.4,21,0
2014,9,29,23,53.77,4.49,123,0.51,10,1027.7,26,0
2014,9,30,2,50.18,5.52,145,0.56,10,1028.7,22,0
2014,9,30,5,49.81,4.27,164,0.53,10,1028.87,20,0
2014,9,30,8,50.19,1.31,185,0.55,10,1029.2,15,1
2014,9,30,11,54.06,4.33,148,0.47,10,1028.26,22,0
2014,9,30,14,59.73,3.99,199,0.37,10,1024.67,21,0
2014,9,30,17,56.72,3.49,194,0.44,10,1022.88,26,0
2014,9,30,20,50.61,1.74,108,0.67,9.15,1022.27,53,0
2014,9,30,23,54.12,3.25,86,0.61,5,1021.2,78,0
2014,10,1,2,50.54,2.35,92,0.73,4.66,1019.45,89,0
2014,10,1,5,50.54,0.73,15,0.78,5.07,1017.87,69,0
2014,10,1,8,53.18,1.42,132,0.74,4.35,1017.77,73,0
2014,10,1,11,56.98,5.72,311,0.66,3.41,1016.78,91,0
2014,10,1,14,52.45,4.83,1,0.88,1.77,1015.24,77,0
2014,10,1,17,51.93,6.42,339,0.92,2.08,1014.57,100,1
2014,10,1,20,51.66,2.04,7,0.94,1.96,1015.05,88,0
2014,10,1,23,52.35,3.97,342,1,2,1014.3,82,0
2014,10,2,2,51.12,3.82,312,0.94,2.38,1013.31,59,0
2014,10,2,5,49.17,4.25,342,0.99,0.91,1013.02,80,0
2014,10,2,8,53.1,3.78,345,0.92,3.3,1013.89,64,0
2014,10,2,11,63.42,3.94,308,0.63,5.95,1013.33,64,0
2014,10,2,14,67.23,3.32,260,0.59,5.02,1012.07,27,0
2014,10,2,17,65.19,0.56,164,0.62,5.34,1012.95,33,0
2014,10,2,20,59.09,2.98,245,0.79,5.3,1015.29,93,0
2014,10,2,23,57,3.53,90,0.9,4.55,1015.9,121,1
2014,10,3,2,51.22,1.17,85,0.96,4.37,1016.83,135,1
2014,10,3,5,52.74,1.41,92,0.94,5.93,1017.67,109,1
2014,10,3,8,55.06,0.59,140,0.84,2.73,1018.92,53,0
2014,10,3,11,59.26,2.36,115,0.76,5.5,1018.94,84,0
2014,10,3,14,63.95,3.11,133,0.68,4.23,1016.47,172,1
2014,10,3,17,61.67,4.53,103,0.78,3.82,1016.27,207,0
2014,10,3,20,60.33,2.21,129,0.82,3.09,1017.48,161,1
2014,10,3,23,59.23,4.19,137,0.92,2.14,1017.9,130,1
2014,10,4,2,57.66,5.62,134,0.93,2.24,1017.24,81,0
2014,10,4,5,56.26,6.72,143,0.94,2.72,1017.22,59,0
2014,10,4,8,56.51,3.6,136,0.93,3.2,1018.82,58,0
2014,10,4,11,59.18,1.76,137,0.89,3.42,1019.15,78,0
2014,10,4,14,60.58,2.91,61,0.86,3.2,1017.76,103,1
2014,10,4,17,59.57,1.18,42,0.81,3.77,1019,109,1
2014,10,4,20,57.08,2.92,116,0.88,4.4,1021.78,101,1
2014,10,4,23,55,2.73,173,0.95,3.47,1023.1,79,0
2014,10,5,2,53.22,1.61,296,0.94,3.46,1023.11,70,0
2014,10,5,5,50.36,1.96,20,0.96,1.21,1023.38,63,0
2014,10,5,8,57.81,9.94,335,0.65,4.38,1025.19,21,0
2014,10,5,11,66.17,13.69,355,0.38,9.67,1025.16,8,0
2014,10,5,14,67.52,9.53,327,0.34,9.67,1023.9,12,1
2014,10,5,17,62.88,7.18,21,0.37,10,1024.4,11,1
2014,10,5,20,52.82,3.92,23,0.67,7.81,1026.54,27,0
2014,10,5,23,48.47,0.23,330,0.86,5.6,1027,39,0
2014,10,6,2,44.86,1.9,308,0.82,7.22,1027.46,28,0
2014,10,6,5,43.95,3.02,338,0.8,5.96,1026.9,22,0
2014,10,6,8,52.36,5.23,344,0.67,6.55,1027.79,21,0
2014,10,6,11,64.38,1.29,70,0.32,10,1026.34,18,1
2014,10,6,14,68.78,6,218,0.22,10,1022.69,25,0
2014,10,6,17,63.64,4.95,162,0.39,9.94,1021,33,0
2014,10,6,20,54.12,2.6,145,0.69,6.28,1021.46,74,0
2014,10,7,2,48.19,0.71,56,0.82,4.64,1020.47,114,1
2014,10,7,5,46.37,0.34,1,0.89,3.45,1020.43,85,0
2014,10,7,8,52.61,0.2,54,0.73,3.14,1021.57,66,0
2014,10,7,11,63.27,1.48,63,0.51,4.22,1020.73,104,1
2014,10,7,14,68.45,2.97,124,0.46,4.59,1018.62,158,1
2014,10,7,17,64.41,2.59,130,0.6,3.71,1018.01,189,1
2014,10,7,20,56.27,2.14,120,0.83,2.85,1019.29,255,0
2014,10,7,23,54.35,0.23,180,0.93,1.72,1019.7,301,0
2014,10,8,2,51.97,2.65,352,0.9,1.67,1019.81,249,0
2014,10,8,5,51.4,1.21,4,0.92,1.58,1019.68,217,0
2014,10,8,8,54.32,2.73,86,0.83,1.4,1020.92,224,0
2014,10,8,11,63.51,2.49,325,0.67,1.88,1020.47,272,0
2014,10,8,14,67.24,2.2,74,0.62,1.46,1017.93,320,0
2014,10,8,17,64.4,1.93,64,0.74,1.61,1016.99,402,0
2014,10,8,20,59.52,2.06,107,0.83,1.35,1018.61,432,0
2014,10,8,23,55.47,3.33,2,0.95,1.09,1018.9,388,0
2014,10,9,2,54.36,1.33,26,0.95,0.94,1018.91,349,0
2014,10,9,5,52.27,1.16,50,0.98,0.75,1019.02,341,0
2014,10,9,8,56.3,2.62,1,0.96,0.53,1020.71,342,0
2014,10,9,11,66.07,2.33,43,0.66,1.11,1021.02,343,0
2014,10,9,14,70.79,2.97,49,0.59,1.21,1019.01,373,0
2014,10,9,17,66.34,4.69,141,0.78,1.13,1018.34,430,0
2014,10,9,20,59.52,0.94,22,0.89,0.98,1020.05,438,0
2014,10,9,23,57.47,0.23,150,0.98,0.9,1020.8,430,0
2014,10,10,2,54.13,1.54,4,0.97,0.63,1022.01,375,0
2014,10,10,5,53.6,1.63,359,0.94,0.48,1021.93,338,0
2014,10,10,8,57.9,0.36,48,0.98,0.51,1023.8,323,0
2014,10,10,11,68.23,3.91,104,0.68,1,1023.62,328,0
2014,10,10,14,71.95,6.63,165,0.56,1.56,1021.15,267,0
2014,10,10,17,67.35,4.91,142,0.71,1.29,1020.06,263,0
2014,10,10,20,63.05,3.8,137,0.83,1.13,1020.7,330,0
2014,10,10,23,59.23,3.56,78,1,0.91,1021.2,328,0
2014,10,11,2,57.93,2.05,29,0.97,0.67,1020.84,317,0
2014,10,11,5,57.48,2.3,136,0.98,0.18,1020.47,204,0
2014,10,11,8,58.19,3.8,138,0.99,0.38,1021.26,196,0
2014,10,11,11,62.63,2.85,60,0.86,1.03,1021.32,246,0
2014,10,11,14,67.13,3.77,354,0.7,3.14,1020.25,233,0
2014,10,11,17,65.81,12.12,303,0.57,4.09,1022.11,108,1
2014,10,11,20,61.98,11.85,331,0.54,8.4,1025.27,5,0
2014,10,11,23,63,13.56,332,0.45,9.41,1026.8,8,0
2014,10,12,2,55.11,10.53,356,0.65,7.32,1028.41,9,0
2014,10,12,5,54.07,9.01,346,0.66,10,1029.88,8,0
2014,10,12,8,56.29,6.69,2,0.41,9.67,1032.82,3,0
2014,10,12,11,59.64,7.17,12,0.36,9.67,1033.12,3,0
2014,10,12,14,60.92,8.14,10,0.29,10,1030.75,6,0
2014,10,12,17,57.29,7.02,349,0.33,10,1030.42,6,0
2014,10,12,20,53.36,5.46,1,0.44,9.75,1030.76,8,0
2014,10,12,23,48.7,7,0,0.46,10,1030.8,7,0
2014,10,13,0,48.48,5.39,0,0.44,10,1030.89,5,0
2014,10,13,1,48.38,3.46,358,0.41,10,1030.99,3,0
2014,10,13,2,48.03,2.3,354,0.4,10,1031.08,3,0
2014,10,13,5,38.29,3.1,3,0.64,9.57,1030.8,7,0
2014,10,13,8,50.32,5.61,346,0.38,10,1031.05,7,0
2014,10,13,11,57.96,5.71,21,0.21,10,1029.02,9,0
2014,10,13,14,61.88,3.54,352,0.15,10,1025.16,10,1
2014,10,13,17,55.49,2.02,191,0.27,10,1023.62,13,1
2014,10,13,20,45.28,1.02,187,0.64,7.23,1024.22,35,0
2014,10,13,23,42.29,2.15,208,0.77,5.53,1023.5,61,0
2014,10,14,2,39.2,2.52,355,0.81,4.18,1023.25,45,0
2014,10,14,5,36.92,2.47,349,0.79,4.21,1022.35,20,0
2014,10,14,8,47.82,4.38,328,0.53,6.56,1022.38,17,1
2014,10,14,11,61.56,3.78,204,0.32,8.5,1021.26,31,0
2014,10,14,14,69.11,7.55,208,0.24,8.78,1017.53,37,0
2014,10,14,17,66.88,8.11,216,0.27,7.35,1016.12,54,0
2014,10,14,20,60.64,6.41,187,0.39,5.23,1016.48,88,0
2014,10,14,23,47.76,2.81,224,0.77,3.8,1015.4,141,1
2014,10,15,2,44.32,0.86,330,0.83,3.72,1014.18,125,1
2014,10,15,5,42.36,0.12,49,0.89,5.35,1013.38,89,0
2014,10,15,8,53.11,2.65,326,0.63,2.3,1014.21,62,0
2014,10,15,11,68.64,17.15,293,0.24,5.83,1015.01,13,1
2014,10,15,14,70.41,20.53,327,0.14,7.81,1015.08,9,0
2014,10,15,17,63.11,17.74,347,0.16,10,1016.67,8,0
2014,10,15,20,59.03,9.61,3,0.19,10,1020.09,20,0
2014,10,15,23,48.7,2.87,337,0.38,8.1,1021.6,40,0
2014,10,16,2,39.99,0.88,300,0.67,7.02,1022.62,29,0
2014,10,16,5,39.46,1.54,167,0.73,5.74,1023.25,36,0
2014,10,16,8,49.59,2.33,243,0.45,9.23,1025.09,44,0
2014,10,16,11,65.49,9.66,221,0.18,9.88,1023.26,17,1
2014,10,16,14,70.59,12.71,224,0.14,10,1019.33,29,0
2014,10,16,17,64.61,7.58,202,0.23,10,1017.73,59,0
2014,10,16,20,55.13,5.89,168,0.39,7.07,1018.8,60,0
2014,10,16,23,47.29,3.2,93,0.67,4.47,1017.8,85,0
2014,10,17,2,44.29,1.12,357,0.74,8.19,1017.39,98,0
2014,10,17,5,43.35,2.34,350,0.72,3.92,1017.02,98,0
2014,10,17,8,48.93,1.82,1,0.66,5.06,1017.68,76,0
2014,10,17,11,65.23,0.56,54,0.33,4.89,1017.21,87,0
2014,10,17,14,73.14,4.51,153,0.27,5.18,1014.35,116,1
2014,10,17,17,67.45,2.51,184,0.38,4.87,1014.23,118,1
2014,10,17,20,57.61,2.33,93,0.59,4.51,1015.91,189,1
2014,10,17,23,50.59,1.86,47,0.86,3.47,1016.6,211,0
2014,10,18,2,49.51,2.53,345,0.77,4.42,1017.08,197,0
2014,10,18,5,45.84,2.3,348,0.84,3.95,1017.44,117,1
2014,10,18,8,53.48,1.11,350,0.68,4.39,1018.95,94,0
2014,10,18,11,69.72,0.62,17,0.39,4.48,1018.28,155,1
2014,10,18,14,75.39,5.6,108,0.33,4.24,1015.15,210,0
2014,10,18,17,67.77,2.99,167,0.5,3.61,1014.65,239,0
2014,10,18,20,58.69,1.97,130,0.74,3.11,1015.73,315,0
2014,10,18,23,57.82,1.81,126,0.86,1.78,1015.7,406,0
2014,10,19,2,55.82,1.43,121,0.79,2.33,1014.95,397,0
2014,10,19,5,55.35,1.12,34,0.84,2.31,1014.13,362,0
2014,10,19,8,59.66,4.46,179,0.7,1.6,1015.31,352,0
2014,10,19,11,64.93,4.56,193,0.61,1.4,1014.98,292,0
2014,10,19,14,66.41,8.79,176,0.61,2.18,1013.18,183,1
2014,10,19,17,63.12,3.87,141,0.7,2,1013.47,169,1
2014,10,19,20,60.67,6.58,162,0.79,2.85,1015.09,197,0
2014,10,19,23,60.77,3.42,163,0.82,3.45,1015.9,161,1
2014,10,20,2,54.95,1.58,87,0.93,1.28,1016.33,177,1
2014,10,20,5,50.69,1.33,15,0.97,0.68,1016.27,187,1
2014,10,20,8,53.58,0.55,338,0.97,0.68,1017.81,234,0
2014,10,20,11,59.83,5.31,119,0.8,1.04,1018.31,268,0
2014,10,20,14,64.22,3.74,59,0.68,1.89,1017.58,253,0
2014,10,20,17,61.73,3.34,120,0.73,1.92,1018.42,256,0
